Data,preco_soja_usd,petroleo_wti_usd,dxy_index,taxa_cambio_usd_brl,Precip_Brasil_Media_mm,Precip_EUA_Media_mm,ONI,cvol_proxy,imports_1000MT,Estoque_USA_MT,Estoque_Brasil_MT,Estoque_Argentina_MT
2012-06-01,1480.88,84.96,81.63,2.0095,80.4,116.3,-0.302,118.43598170852454,4865.35335689046,0.1321243523316062,2.594460641399417,2.4183216783216785
2012-07-01,1673.75,88.06,82.64,2.0567,67.4,102.7,-0.092,119.5409374413222,5024.006183745584,0.1453367875647668,2.2111880466472305,2.0555734265734267
2012-08-01,1754.37,96.47,81.21,2.0293,77.8,97.9,0.035,117.50363009401312,5552.84893992933,0.1849740932642487,1.857397959183674,1.6928251748251748
2012-09-01,1591.88,92.19,79.94,2.0257,114.1,83.8,0.163,119.36707521662228,5923.038869257952,0.6606217616580311,1.5330903790087465,1.4026265734265733
2012-10-01,1550.88,86.24,79.92,2.0309,157.8,70.8,-0.158,118.29387721289042,6081.691696113075,0.6077720207253887,1.238265306122449,1.1366111888111887
2012-11-01,1440.63,88.91,80.15,2.1361,170.6,60.2,-0.017,118.83073373707263,6240.344522968198,0.5417098445595856,0.9729227405247812,0.918962237762238
2012-12-01,1408.5,91.82,79.77,2.0485,194.0,42.6,0.105,116.28760360652012,5817.270318021203,0.4624352331606217,0.8255102040816328,0.7738629370629371
2013-01-01,1470.63,97.49,79.21,1.9902,207.1,32.2,-0.212,115.44867822873258,4661.925795053005,0.1946113989637305,0.7576530612244898,0.9095244755244754
2013-02-01,1448.75,92.05,81.95,1.9795,196.6,37.0,0.598,114.11545741388773,4475.448763250884,0.1643385146804835,1.0607142857142855,1.061111888111888
2013-03-01,1406.88,97.23,83.22,2.0235,183.6,60.4,0.608,112.1861273838172,4661.925795053005,0.1383903281519861,1.818367346938776,1.515874125874126
2013-04-01,1396.5,93.46,81.75,2.001,160.2,85.0,-0.051,110.43219746459728,4848.402826855125,0.1167668393782383,2.576020408163265,2.2738111888111887
2013-05-01,1510.13,91.97,83.26,2.1418,106.3,109.5,0.227,110.0444557997366,5283.515901060071,0.09946804835924,3.0306122448979598,2.880160839160839
2013-06-01,1429.38,96.56,83.14,2.2315,80.4,116.3,-0.231,105.14373299274924,5718.628975265018,0.0864939550949913,2.6669387755102045,3.031748251748252
2013-07-01,1247.25,105.03,81.45,2.2764,67.4,102.7,0.153,112.8533493127571,5905.106007067138,0.0951433506044904,2.272959183673469,2.576986013986014
2013-08-01,1356.38,107.65,82.09,2.3859,77.8,97.9,0.571,115.33425741253356,6526.696113074207,0.1210915371329878,1.9092857142857147,2.122223776223776
2013-09-01,1281.38,102.33,80.22,2.2156,114.1,83.8,0.071,114.2773185615026,6961.809187279154,0.4324697754749566,1.5759183673469388,1.7584139860139858
2013-10-01,1265.63,96.38,80.19,2.239,157.8,70.8,0.435,112.2818027671369,7148.286219081272,0.3978721934369601,1.272857142857143,1.4249216783216785
2013-11-01,1337.0,92.72,80.68,2.3355,170.6,60.2,0.47,111.18291098445891,7334.763250883392,0.3546252158894644,1.0001020408163266,1.1520643356643356
2013-12-01,1289.38,98.42,80.03,2.3618,194.0,42.6,0.658,109.56587362266308,6837.491166077741,0.3027288428324696,0.8485714285714288,0.9701594405594404
2014-01-01,1283.88,97.49,81.31,2.4122,207.1,32.2,1.219,107.90293221002656,519.1033568904595,0.4032124352331606,0.892784256559767,1.1357622377622376
2014-02-01,1414.13,102.59,79.69,2.3381,196.6,37.0,0.755,109.12480314973446,498.33922261484105,0.3404905008635578,1.2498979591836736,1.325055944055944
2014-03-01,1462.38,101.58,80.1,2.2714,183.6,60.4,0.227,108.40241256202822,519.1033568904595,0.2867288428324697,2.1426822157434406,1.8929370629370632
2014-04-01,1511.38,99.74,79.47,2.232,160.2,85.0,-0.197,103.3460590186124,539.8674911660779,0.2419274611398963,3.035466472303207,2.8394055944055943
2014-05-01,1491.13,102.71,80.37,2.2403,106.3,109.5,-0.464,100.76663682349268,588.3171378091873,0.2060863557858376,3.571137026239068,3.596580419580419
2014-06-01,1327.5,105.37,79.78,2.2137,80.4,116.3,-0.356,103.53330465152828,636.7667844522969,0.1792055267702936,3.14260058309038,3.7858741258741264
2014-07-01,1098.13,98.17,81.46,2.2634,67.4,102.7,-0.113,115.1878805188074,657.5309187279153,0.1971260794473229,2.6783527696793006,3.217993006993007
2014-08-01,1024.25,95.96,82.75,2.2355,77.8,97.9,0.032,114.40799328206992,726.7446996466433,0.250887737478411,2.2498163265306133,2.650111888111888
2014-09-01,912.38,91.16,85.94,2.4449,114.1,83.8,0.353,116.7024980603002,775.1943462897528,0.8960276338514679,1.8569912536443152,2.195806993006993
2014-10-01,1043.13,80.54,86.92,2.4779,157.8,70.8,0.252,122.42000182224932,795.958480565371,0.8243454231433506,1.4998775510204083,1.779360839160839
2014-11-01,1014.13,66.15,88.36,2.5651,170.6,60.2,0.758,120.96279251919589,816.7226148409894,0.7347426597582037,1.1784752186588925,1.438632167832168
2014-12-01,1022.88,53.27,90.27,2.657,194.0,42.6,0.425,119.77701967599424,761.3515901060073,0.6272193436960275,0.9999183673469392,1.2114797202797205
2015-01-01,961.63,48.24,94.8,2.6814,207.1,32.2,1.385,119.56913274965548,551.4355123674912,0.4161139896373056,0.8674562682215744,1.139412587412587
2015-02-01,1030.38,49.76,95.32,2.838,196.6,37.0,1.22,118.56227160072729,529.3780918727916,0.3513851468048359,1.214438775510204,1.329314685314685
2015-03-01,972.63,47.6,98.36,3.1947,183.6,60.4,0.511,117.0397463041132,551.4355123674912,0.2959032815198618,2.0818950437317785,1.899020979020979
2015-04-01,977.13,59.63,94.6,3.014,160.2,85.0,-0.071,110.51985689944496,573.492932862191,0.2496683937823833,2.9493513119533525,2.848531468531468
2015-05-01,934.38,60.3,96.91,3.1788,106.3,109.5,0.144,106.11527781116024,624.9602473498234,0.2126804835924006,3.4698250728862976,3.60813986013986
2015-06-01,1048.25,59.47,95.48,3.102,80.4,116.3,0.011,109.7806505609214,676.4275618374559,0.1849395509499136,3.053446064139942,3.798041958041958
2015-07-01,953.13,47.12,97.34,3.4204,67.4,102.7,0.293,111.6284425588562,698.4849823321556,0.2034335060449049,2.602368804664723,3.228335664335664
2015-08-01,887.13,49.2,95.82,3.6187,77.8,97.9,0.395,112.99336556810822,772.0097173144878,0.2589153713298791,2.185989795918368,2.65862937062937
2015-09-01,891.63,45.09,96.35,3.9478,114.1,83.8,0.247,111.624284406121,823.4770318021203,0.924697754749568,1.8043090379008744,2.202864335664336
2015-10-01,885.13,46.59,96.95,3.8562,157.8,70.8,-0.166,110.196101999699,845.5344522968198,0.8507219343696026,1.457326530612245,1.7850797202797202
2015-11-01,881.63,41.65,100.17,3.8675,170.6,60.2,-0.722,107.2818673666923,867.5918727915194,0.7582521588946458,1.1450422740524782,1.4432559440559445
2015-12-01,863.63,37.04,98.63,3.9593,194.0,42.6,-0.684,105.76000409399708,808.7720848056539,0.6472884283246976,0.9715510204081634,1.2153734265734266
2016-01-01,882.38,33.62,99.61,3.9973,207.1,32.2,-0.136,104.62120765392984,6194.45671378092,0.6379274611398965,1.189212827988338,1.1326993006993005
2016-02-01,861.12,33.75,98.21,4.0156,196.6,37.0,-0.01,102.98007947573892,5946.678445229682,0.5386943005181348,1.664897959183673,1.3214825174825175
2016-03-01,912.62,38.34,94.59,3.5925,183.6,60.4,-0.505,101.1778462093871,6194.45671378092,0.4536373056994819,2.854110787172011,1.887832167832168
2016-04-01,1029.88,45.92,93.08,3.4352,160.2,85.0,-0.284,102.0624709652924,6442.234982332157,0.3827564766839378,4.043323615160349,2.831748251748252
2016-05-01,1077.88,49.1,95.89,3.6105,106.3,109.5,-0.045,99.5842166577876,7020.384275618375,0.3260518134715026,4.756851311953352,3.5868811188811187
2016-06-01,1174.25,48.33,96.14,3.2126,80.4,116.3,-0.385,99.54016982375168,7598.533568904594,0.2835233160621762,4.18602915451895,3.775664335664336
2016-07-01,1019.38,41.6,95.53,3.2471,67.4,102.7,-0.208,105.36737001971196,7846.311837455832,0.3118756476683938,3.567638483965014,3.209314685314685
2016-08-01,941.88,44.7,96.02,3.2266,77.8,97.9,-0.122,105.77189331365832,8672.239399293288,0.3969326424870467,2.9968163265306123,2.642965034965035
2016-09-01,955.25,48.24,95.46,3.2589,114.1,83.8,-0.543,103.9742804846577,9250.388692579509,1.417616580310881,2.4735626822157437,2.1898853146853146
2016-10-01,1011.88,46.86,98.44,3.1878,157.8,70.8,-0.237,102.92185731351545,9498.166961130742,1.3042072538860106,1.997877551020408,1.774562237762238
2016-11-01,1033.75,49.44,101.5,3.3827,170.6,60.2,0.059,101.80693565416072,9745.94522968198,1.1624455958549225,1.569760932944606,1.4347524475524478
2016-12-01,1005.1,53.72,102.21,3.2532,194.0,42.6,0.474,100.30502295840586,9085.203180212016,0.9923316062176164,1.3319183673469388,1.2082125874125875
2017-01-01,1024.6,52.81,99.51,3.1507,207.1,32.2,0.753,99.66794001913172,6234.076855123676,0.9266580310880828,1.203753644314869,0.9958321678321678
2017-02-01,1036.38,54.01,101.12,3.1086,196.6,37.0,-0.024,98.00958935042084,5984.713780918729,0.7825112262521589,1.6852551020408164,1.1618041958041958
2017-03-01,945.88,50.6,100.35,3.123,183.6,60.4,-0.392,98.25901362108893,6234.076855123676,0.6589568221070811,2.8890087463556853,1.65972027972028
2017-04-01,957.12,49.33,99.05,3.1758,160.2,85.0,-0.068,95.30530762567632,6483.439929328623,0.5559948186528496,4.092762390670554,2.48958041958042
2017-05-01,915.88,48.32,96.92,3.2262,106.3,109.5,0.158,92.27244482913406,7065.287102473499,0.4736252158894646,4.815014577259476,3.153468531468532
2017-06-01,948.38,46.04,95.63,3.3063,80.4,116.3,0.316,91.51936152191972,7647.134275618376,0.4118480138169257,4.237212827988339,3.3194405594405603
2017-07-01,998.38,50.17,92.86,3.1259,67.4,102.7,1.763,91.5866817717268,7896.497349823323,0.4530328151986182,3.611260932944607,2.821524475524476
2017-08-01,946.62,47.23,92.67,3.1474,77.8,97.9,1.462,91.6868205271841,8727.707597173146,0.576587219343696,3.0334591836734703,2.323608391608392
2017-09-01,966.88,51.67,93.08,3.1614,114.1,83.8,1.478,90.44548901281776,9309.554770318024,2.059240069084628,2.5038075801749278,1.9252755244755249
2017-10-01,984.62,54.38,94.55,3.2724,157.8,70.8,1.416,89.54392663822163,9558.917844522968,1.8945008635578584,2.02230612244898,1.5601370629370632
2017-11-01,985.62,57.4,93.05,3.2726,170.6,60.2,1.252,88.46733206431801,9808.280918727916,1.6885768566493953,1.588954810495627,1.261387412587413
2017-12-01,962.5,60.42,92.12,3.3121,194.0,42.6,0.75,87.54429677003708,9143.312720848058,1.4414680483592397,1.3482040816326537,1.0622209790209791
2018-01-01,996.75,64.73,89.13,3.1858,207.1,32.2,0.829,84.07631556931284,5468.440812720849,1.9566839378238343,1.215634110787172,1.2113706293706292
2018-02-01,1055.0,61.64,90.61,3.2458,196.6,37.0,0.271,84.26701533407575,5249.703180212015,1.6523108808290157,1.7018877551020406,1.4132657342657342
2018-03-01,1044.75,64.94,89.97,3.3046,183.6,60.4,0.095,81.6340415418683,5468.440812720849,1.391419689119171,2.9175218658892126,2.0189510489510494
2018-04-01,1048.5,68.57,91.84,3.5066,160.2,85.0,-0.128,75.44938243862545,5687.178445229683,1.1740103626943004,4.133155976676385,3.0284265734265734
2018-05-01,1019.5,67.04,93.98,3.7225,106.3,109.5,-0.057,73.46580081439274,6197.566254416962,1.0000829015544042,4.862536443148688,3.836006993006993
2018-06-01,862.75,74.15,94.64,3.8765,80.4,116.3,0.886,87.8522345648202,6707.954063604241,0.8696373056994819,4.279032069970845,4.037902097902099
2018-07-01,907.5,68.76,94.49,3.7557,67.4,102.7,-0.127,88.74688098847713,6926.691696113076,0.95660103626943,3.646902332361516,3.432216783216784
2018-08-01,845.5,69.8,95.14,4.0545,77.8,97.9,0.186,88.84869496239364,7655.817137809189,1.2174922279792746,3.063397959183673,2.8265314685314684
2018-09-01,844.25,73.25,95.13,4.0477,114.1,83.8,-0.515,87.31691246325133,8166.204946996469,4.348186528497409,2.528518950437318,2.3419832167832166
2018-10-01,851.5,65.31,97.13,3.7218,157.8,70.8,-0.549,85.65339114889397,8384.942579505301,4.000331606217617,2.0422653061224487,1.8978139860139864
2018-11-01,893.25,50.93,97.27,3.8662,170.6,60.2,0.051,85.67756600105716,8603.680212014135,3.5655129533678758,1.6046370262390668,1.5344027972027974
2018-12-01,894.0,45.41,96.17,3.8804,194.0,42.6,0.061,83.3763536074654,8020.379858657246,3.043730569948186,1.3615102040816327,1.2921286713286713
2019-01-01,915.75,53.79,95.58,3.6439,207.1,32.2,-0.388,82.46366049452196,6528.180212014136,1.1391450777202072,0.7447157434402332,1.1131048951048952
2019-02-01,910.0,57.22,96.16,3.7511,196.6,37.0,-0.558,80.5503423950588,6267.05300353357,0.961944732297064,1.0426020408163263,1.2986223776223778
2019-03-01,883.88,60.14,97.28,3.9238,183.6,60.4,-0.119,79.58501386270882,6528.180212014136,0.8100587219343696,1.7873177842565595,1.8551748251748257
2019-04-01,854.5,63.91,97.48,3.9207,160.2,85.0,-0.375,78.52763203333458,6789.307420494702,0.6834870466321243,2.5320335276967927,2.7827622377622383
2019-05-01,878.25,53.5,97.75,3.9218,106.3,109.5,-0.176,79.32614840363019,7398.604240282686,0.5822297063903281,2.9788629737609327,3.524832167832169
2019-06-01,881.88,58.47,96.13,3.8518,80.4,116.3,-0.105,79.11721351779383,8007.901060070672,0.5062867012089811,2.621399416909621,3.7103496503496514
2019-07-01,880.25,58.58,98.52,3.8125,67.4,102.7,-0.334,78.47816745466417,8269.028268551237,0.5569153713298791,2.2341472303206995,3.1537972027972034
2019-08-01,868.25,55.1,98.92,4.1445,77.8,97.9,0.624,77.72053419112827,9139.45229681979,0.7088013816925735,1.876683673469388,2.5972447552447555
2019-09-01,904.25,54.07,99.38,4.1551,114.1,83.8,0.69,77.47531168284115,9748.749116607776,2.5314335060449045,1.549008746355685,2.152002797202797
2019-10-01,931.75,54.18,97.35,4.0174,157.8,70.8,-0.327,76.68171428960457,10009.876325088338,2.3289188255613125,1.2511224489795918,1.7438643356643355
2019-11-01,876.62,55.17,98.27,4.2364,170.6,60.2,-0.154,76.82642798994473,10271.003533568904,2.075775474956822,0.9830247813411076,1.4099328671328677
2019-12-01,943.5,61.06,96.39,4.019,194.0,42.6,-0.373,78.56791471677307,9574.664310954066,1.7720034542314331,0.8340816326530613,1.1873118881118885
2020-01-01,872.62,51.56,97.39,4.282,207.1,32.2,0.08,80.19240901649135,660.8215547703181,0.5435751295336787,1.0724125364431485,1.042153846153846
2020-02-01,893.12,44.76,98.13,4.4733,196.6,37.0,-0.261,79.06759947973218,634.3886925795053,0.4590189982728843,1.5013775510204077,1.2158461538461538
2020-03-01,885.5,20.48,99.05,5.2046,183.6,60.4,-0.229,73.24394151040089,660.8215547703181,0.3865423143350603,2.573790087463556,1.7369230769230772
2020-04-01,855.5,18.84,99.02,5.4858,160.2,85.0,0.042,71.74733146038112,687.2544169611309,0.3261450777202072,3.6462026239067047,2.605384615384616
2020-05-01,840.5,35.49,98.34,5.3361,106.3,109.5,0.376,69.60899375750827,748.9310954063604,0.2778272884283246,4.289650145772594,3.300153846153846
2020-06-01,883.0,39.27,97.39,5.4661,80.4,116.3,-0.217,70.1223597732774,810.6077738515902,0.2415889464594127,3.774892128279883,3.4738461538461545
2020-07-01,897.25,40.27,93.35,5.224,67.4,102.7,-0.286,69.01518871150326,837.040636042403,0.265747841105354,3.217237609329445,2.9527692307692317
2020-08-01,952.5,42.61,92.14,5.4914,77.8,97.9,-0.39,71.20406667318578,925.1501766784454,0.3382245250431778,2.7024795918367346,2.431692307692308
2020-09-01,1021.75,40.22,93.89,5.6112,114.1,83.8,-0.534,73.24470485529802,986.8268551236752,1.2079447322970636,2.230618075801749,2.014830769230769
2020-10-01,1056.88,35.79,94.04,5.7446,157.8,70.8,0.332,73.3732525493391,1013.2597173144876,1.1113091537132986,1.8016530612244892,1.6327076923076924
2020-11-01,1168.75,45.34,91.87,5.3319,170.6,60.2,0.394,78.80624917866655,1039.6925795053005,0.9905146804835924,1.415584548104956,1.3200615384615386
2020-12-01,1310.25,48.52,89.94,5.1937,194.0,42.6,-0.228,84.44445564828192,969.2049469964668,0.8455613126079444,1.2011020408163269,1.1116307692307692
2021-01-01,1364.38,52.2,90.58,5.4625,207.1,32.2,0.207,84.48884758287545,5982.575088339224,0.5804145077720207,0.9980320699708456,0.994027972027972
2021-02-01,1407.88,61.5,90.88,5.5986,196.6,37.0,0.994,82.16455979659756,5743.272084805654,0.4901278065630398,1.3972448979591836,1.1596993006993008
2021-03-01,1436.75,59.16,93.23,5.6315,183.6,60.4,1.109,80.76355306381998,5982.575088339224,0.4127392055267703,2.395276967930029,1.6567132867132872
2021-04-01,1535.62,63.58,91.28,5.4366,160.2,85.0,0.168,82.58039198297955,6221.878091872793,0.3482487046632124,3.3933090379008743,2.4850699300699306
2021-05-01,1528.5,66.32,90.03,5.2172,106.3,109.5,-0.076,83.46514157033363,6780.251766784453,0.2966563039723661,3.9921282798833824,3.147755244755245
2021-06-01,1393.5,73.47,92.44,4.9686,80.4,116.3,0.454,95.17357839731004,7338.625441696114,0.2579620034542315,3.513072886297377,3.3134265734265744
2021-07-01,1348.38,73.95,92.17,5.2123,67.4,102.7,0.035,95.69752794649376,7577.928445229683,0.2837582037996545,2.994096209912537,2.816412587412588
2021-08-01,1293.5,68.5,92.63,5.1492,77.8,97.9,0.202,95.74542940681624,8375.605123674914,0.361146804835924,2.515040816326531,2.3193986013986017
2021-09-01,1257.0,75.03,94.23,5.4428,114.1,83.8,0.451,94.57137138451154,8933.978798586575,1.289810017271157,2.0759067055393587,1.9217874125874128
2021-10-01,1235.75,83.57,94.12,5.6372,157.8,70.8,-0.055,93.22427764725305,9173.281802120142,1.1866252158894646,1.6766938775510205,1.5573104895104897
2021-11-01,1217.25,66.18,95.99,5.6239,170.6,60.2,-0.062,93.16937956559264,9412.58480565371,1.0576442141623488,1.317402332361516,1.259102097902098
2021-12-01,1328.75,75.21,95.97,5.5703,194.0,42.6,-1.34,95.18371693897804,8774.443462897529,0.90286701208981,1.1177959183673472,1.0602965034965035
2022-01-01,1490.5,88.15,96.54,5.3041,207.1,32.2,-1.348,98.3447569108313,69.23586572438164,0.5588082901554405,1.3411443148688047,0.713160839160839
2022-02-01,1644.25,95.72,96.71,5.1599,196.6,37.0,-1.045,102.73767212984916,66.46643109540636,0.4718825561312609,1.8776020408163263,0.8320209790209789
2022-03-01,1618.25,100.28,98.31,4.739,183.6,60.4,-1.23,102.146605565521,69.23586572438164,0.3973747841105354,3.218746355685131,1.1886013986013988
2022-04-01,1684.75,104.69,102.96,4.9721,160.2,85.0,-0.208,102.2619653097851,72.00530035335692,0.3352849740932643,4.559890670553935,1.782902097902098
2022-05-01,1687.0,114.67,101.75,4.7315,106.3,109.5,-0.718,101.08673043862842,78.46731448763252,0.2856131260794474,5.364577259475219,2.258342657342657
2022-06-01,1560.5,105.76,104.69,5.2562,80.4,116.3,-0.678,105.22935118130673,84.92932862190814,0.2483592400690847,4.7208279883381925,2.3772027972027976
2022-07-01,1468.5,98.62,105.9,5.1734,67.4,102.7,-0.423,108.79033014523216,87.6987632508834,0.2731951640759931,4.023432944606414,2.0206223776223777
2022-08-01,1422.5,89.55,108.7,5.1831,77.8,97.9,0.281,106.86689794916865,96.9302120141343,0.3477029360967185,3.3796836734693887,1.664041958041958
2022-09-01,1364.75,79.49,112.12,5.4154,114.1,83.8,-0.378,106.12966232089886,103.39222614840992,1.2417962003454233,2.7895801749271136,1.3787776223776222
2022-10-01,1419.5,86.53,111.53,5.1791,157.8,70.8,0.201,104.61125553237524,106.16166077738517,1.1424525043177896,2.253122448979592,1.1172853146853148
2022-11-01,1469.5,80.56,105.95,5.1851,170.6,60.2,0.145,103.4026015070771,108.93109540636044,1.0182728842832471,1.770310495626822,0.903337062937063
2022-12-01,1524.0,80.47,103.52,5.286,194.0,42.6,-0.291,102.68103713252822,101.54593639575974,0.8692573402417962,1.5020816326530615,0.7607048951048951
2023-01-01,1538.0,80.11,102.1,5.0731,207.1,32.2,-0.019,99.9443133229949,7.420494699646644,0.724274611398964,1.0831632653061225,1.0089650349650348
2023-02-01,1479.5,77.05,104.87,5.2367,196.6,37.0,0.066,98.564697588187,7.123674911660778,0.6116096718480141,1.5164285714285712,1.177125874125874
2023-03-01,1505.5,75.67,102.51,5.0631,183.6,60.4,-0.194,91.2000394621993,7.420494699646644,0.5150397236614854,2.5995918367346937,1.6816083916083917
2023-04-01,1419.25,76.78,101.66,4.9865,160.2,85.0,-0.108,91.8701380495274,7.71731448763251,0.4345647668393784,3.682755102040816,2.522412587412587
2023-05-01,1299.75,68.09,104.33,5.0574,106.3,109.5,-0.23,95.20554970902104,8.409893992932863,0.3701848013816927,4.33265306122449,3.195055944055944
2023-06-01,1442.0,70.64,102.91,4.786,80.4,116.3,-0.115,101.5989692926967,9.102473498233216,0.3218998272884285,3.812734693877551,3.3632167832167834
2023-07-01,1331.75,81.8,101.86,4.7241,67.4,102.7,0.184,103.0638743005414,9.399293286219082,0.3540898100172712,3.2494897959183677,2.858734265734266
2023-08-01,1368.75,83.63,103.62,4.9544,77.8,97.9,0.763,102.30984285137212,10.388692579505303,0.4506597582037999,2.729571428571429,2.354251748251748
2023-09-01,1275.0,90.79,106.22,5.032,114.1,83.8,0.039,101.65417925471324,11.081272084805656,1.6094991364421418,2.2529795918367346,1.950665734265734
2023-10-01,1310.5,81.02,106.66,5.035,157.8,70.8,0.881,99.78694343276617,11.37809187279152,1.4807392055267707,1.8197142857142856,1.580711888111888
2023-11-01,1342.75,75.96,103.5,4.9205,170.6,60.2,-0.164,95.8457491722626,11.674911660777386,1.3197892918825564,1.4297755102040814,1.2780223776223778
2023-12-01,1293.5,71.65,101.33,4.8521,194.0,42.6,-0.176,94.69766408107536,10.883392226148413,1.1266493955094992,1.2131428571428573,1.0762293706293706
2024-01-01,1232.75,75.85,103.27,4.9526,207.1,32.2,0.112,93.56116909834606,7.155477031802121,0.6694818652849742,1.341508746355685,0.9688111888111886
2024-02-01,1128.25,78.26,104.16,4.9716,196.6,37.0,0.191,94.4951958384722,6.869257950530036,0.5653402417962006,1.8781122448979584,1.13027972027972
2024-03-01,1205.25,83.17,104.55,5.0153,183.6,60.4,-0.115,92.30260602719156,7.155477031802121,0.4760759930915372,3.2196209912536435,1.6146853146853146
2024-04-01,1163.0,81.93,106.22,5.1934,160.2,85.0,-0.164,87.23254874097215,7.441696113074207,0.4016891191709845,4.5611297376093285,2.422027972027972
2024-05-01,1203.5,76.99,104.67,5.2443,106.3,109.5,-0.312,86.50607436899156,8.109540636042404,0.3421796200345424,5.36603498542274,3.067902097902097
2024-06-01,1150.5,81.54,105.87,5.5925,80.4,116.3,-0.454,83.53896671985298,8.777385159010601,0.2975474956822108,4.722110787172011,3.229370629370629
2024-07-01,1014.5,77.91,104.1,5.65,67.4,102.7,0.022,90.12289816245544,9.063604240282688,0.3273022452504318,4.024526239067054,2.7449650349650345
2024-08-01,982.0,73.55,101.7,5.6103,77.8,97.9,0.158,90.48030925721162,10.01766784452297,0.4165664939550951,3.380602040816327,2.26055944055944
2024-09-01,1057.0,68.17,100.78,5.4482,114.1,83.8,-0.166,92.2372960915597,10.68551236749117,1.4877374784110535,2.7903381924198243,1.8730349650349647
2024-10-01,982.5,69.26,103.98,5.7867,157.8,70.8,0.243,93.27400696608991,10.97173144876325,1.3687184801381695,2.2537346938775507,1.5178041958041957
2024-11-01,989.5,68.0,105.74,5.973,170.6,60.2,0.293,92.3162338827866,11.257950530035336,1.219944732297064,1.770791545189504,1.227160839160839
2024-12-01,998.25,71.72,108.49,6.1778,194.0,42.6,0.53,90.43235335729284,10.494699646643111,1.0414162348877376,1.5024897959183674,1.0333986013986012
